service,name,longitude,latitude,location_type,file_path,5m_area,5m_total_pop,5m_reachfactor,10m_area,10m_total_pop,10m_reachfactor,15m_area,15m_total_pop,15m_reachfactor,20m_area,20m_total_pop,20m_reachfactor,25m_area,25m_total_pop,25m_reachfactor,30m_area,30m_total_pop,30m_reachfactor
Essex County Council,Sible Hedingham Library,0.589932,51.980492,destination,332842.02,1098.0,0.9535,1156366.9,2797.0,0.8282,2478687.45,3771.0,0.789,4828556.93,4699.0,0.8645,7533561.81,5034.0,0.8633,11319772.5,5189.0,0.9008
Essex County Council,Silver End Library,0.622468,51.846567,destination,288742.24,828.0,0.8272,927742.03,3560.0,0.6644,1595973.45,3794.0,0.508,2758787.94,3886.0,0.494,4995762.27,4089.0,0.5725,8655084.4,4247.0,0.6887
Essex County Council,South Benfleet Library,0.560226,51.553671,destination,375272.89,1666.0,1.0,1416031.45,6448.0,1.0,3071444.05,12017.0,0.9777,4854632.01,16433.0,0.8692,7634134.44,20826.0,0.8748,10777126.95,26075.0,0.8576
Essex County Council,Southchurch,0.7380198,51.5411781,destination,255217.88,2301.0,0.7311,1202914.12,8870.0,0.8615,2950893.75,18528.0,0.9393,5199060.7,33204.0,0.9309,7591543.79,41953.0,0.8699,10591679.88,50439.0,0.8429
Essex County Council,Southend Forum,0.7111347,51.538502,destination,282335.59,1950.0,0.8088,1282269.63,8650.0,0.9184,2821648.02,19142.0,0.8982,4628089.0,35099.0,0.8287,6881961.74,54439.0,0.7886,9632826.85,69879.0,0.7666
Essex County Council,Southminster Library,0.82883,51.663645,destination,311636.81,1244.0,0.8928,1165119.1,3410.0,0.8345,1927309.54,3847.0,0.6135,3021528.89,4050.0,0.541,4282547.09,4115.0,0.4907,5882089.46,4238.0,0.4681
Essex County Council,South Woodham Ferrers Library,0.619961,51.645892,destination,310574.16,806.0,0.8897,1342971.0,6131.0,0.9618,2881988.21,12173.0,0.9174,4582390.19,15778.0,0.8205,6322693.27,16969.0,0.7245,7440284.59,17110.0,0.5921
Essex County Council,Springfield Library,0.497609,51.751584,destination,317407.52,2075.0,0.9093,1291665.65,8202.0,0.9251,2816157.72,13652.0,0.8964,4587041.93,17617.0,0.8213,7300383.88,22790.0,0.8366,10947973.59,31197.0,0.8712
Essex County Council,Stansted Library,0.194756,51.903373,destination,311475.53,1460.0,0.8923,1479822.64,4270.0,1.0,3218789.46,5979.0,1.0,5315300.49,6691.0,0.9517,8233519.37,6961.0,0.9435,12323292.0,7470.0,0.9807
Essex County Council,Stanway Library,0.837832,51.885511,destination,230593.78,597.0,0.6606,1177163.96,3586.0,0.8431,2845874.72,8668.0,0.9059,4891770.93,11667.0,0.8759,7501436.44,14856.0,0.8596,9941373.63,17876.0,0.7911
Essex County Council,Steeple Bumstead Community Library,0.448922,52.043554,destination,345874.07,781.0,0.9909,1359691.03,1511.0,0.9738,2628565.69,1535.0,0.8367,4841355.13,1606.0,0.8668,7545532.62,1663.0,0.8647,9914559.38,1729.0,0.789
Essex County Council,Stock Library,0.442353,51.664849,destination,262765.06,513.0,0.7528,1282429.2,1265.0,0.9185,2833343.78,1658.0,0.9019,5178655.08,1802.0,0.9272,8185667.71,1979.0,0.938,11506988.75,2287.0,0.9157
Essex County Council,Thaxted Library,0.344227,51.953205,destination,394678.29,1067.0,1.0,1590736.36,2100.0,1.0,3594861.54,2447.0,1.0,5911247.17,2499.0,1.0,8675514.4,2640.0,0.9941,11581520.98,2762.0,0.9216
Essex County Council,Tiptree Library,0.747262,51.811124,destination,314379.87,1811.0,0.9006,1335815.74,5081.0,0.9567,2878551.88,8237.0,0.9163,5118311.61,9300.0,0.9164,7392236.2,10001.0,0.8471,10509842.67,10359.0,0.8363
Essex County Council,Tye Green Library,0.113455,51.758682,destination,324305.0,1690.0,0.9291,1407412.95,8599.0,1.0,3112112.2,14778.0,0.9906,5761417.72,25327.0,1.0,9104092.05,37152.0,1.0,12898950.68,50579.0,1.0
Essex County Council,Vange Library,0.48299,51.56669,destination,117401.63,572.0,0.3363,817426.76,5713.0,0.5854,2174134.35,14222.0,0.692,3984456.04,22905.0,0.7134,6505340.08,34219.0,0.7455,9541060.46,44752.0,0.7593
Essex County Council,Waltham Abbey Library,-0.000232,51.686628,destination,337755.54,1684.0,0.9676,1408433.18,5046.0,1.0,3204071.13,9308.0,1.0,5728395.84,13835.0,1.0,8726908.25,18957.0,1.0,13056328.68,25736.0,1.0
Essex County Council,Walton Library,1.271541,51.849082,destination,317627.85,937.0,0.9099,961042.7,2580.0,0.6883,1768715.09,4351.0,0.563,2981032.35,6264.0,0.5338,4063554.81,7767.0,0.4656,5359627.04,10149.0,0.4265
Essex County Council,West Clacton Library,1.11992,51.792299,destination,119860.68,118.0,0.3434,655475.88,1147.0,0.4695,1635819.87,3950.0,0.5207,3599236.59,8370.0,0.6444,5652633.76,13868.0,0.6477,8018224.22,20385.0,0.6381
Essex County Council,Westcliff,0.6835794,51.5459442,destination,273469.06,2747.0,0.7834,1333439.51,12217.0,0.955,3135807.11,25585.0,0.9982,5502048.89,41883.0,0.9851,8105645.43,57587.0,0.9288,10961883.08,70841.0,0.8723
Essex County Council,West Mersea Library,0.911243,51.776878,destination,315602.96,1096.0,0.9041,1069403.71,3091.0,0.7659,1936539.16,5289.0,0.6164,2556980.35,6809.0,0.4578,3145959.62,7304.0,0.3605,3493748.62,7332.0,0.278
Essex County Council,Wickford Library,0.520113,51.613518,destination,130442.74,253.0,0.3737,810360.37,2652.0,0.5804,2343376.68,9415.0,0.7459,4436913.87,18253.0,0.7944,6849070.18,26380.0,0.7848,10428545.16,32047.0,0.8299
Essex County Council,Wickham Bishops Library,0.673954,51.776914,destination,392055.51,612.0,1.0,1314224.08,1624.0,0.9412,2526746.26,2508.0,0.8043,4125076.63,3643.0,0.7386,6384888.46,3835.0,0.7317,8169049.95,3950.0,0.6501
Essex County Council,Witham Library,0.641294,51.801089,destination,327938.35,894.0,0.9395,1497952.68,3039.0,1.0,3232465.78,8286.0,1.0,5497344.84,16778.0,0.9843,8074626.74,24737.0,0.9253,10697088.15,26870.0,0.8512
Essex County Council,Wivenhoe Library,0.959346,51.857617,destination,352313.35,1446.0,1.0,1188266.01,4081.0,0.851,2022481.75,5688.0,0.6438,3217549.49,7026.0,0.5761,4398966.18,7758.0,0.5041,6388220.41,8117.0,0.5084
Essex County Council,Writtle Library,0.426384,51.730026,destination,366222.25,1402.0,1.0,1442466.75,3907.0,1.0,3218832.81,4826.0,1.0,5616524.18,6301.0,1.0,9233940.44,9122.0,1.0,12154488.09,12420.0,0.9672
Gateshead Metropolitan Borough Council,Birtley Library,-1.577153,54.896799,destination,323176.26,1390.0,0.9258,1253957.26,4530.0,0.8981,2900282.35,7442.0,0.9232,4785946.47,9842.0,0.8569,8102903.31,13259.0,0.9285,11537502.21,17138.0,0.9181
Gateshead Metropolitan Borough Council,Blaydon Library,-1.709471,54.963884,destination,317413.28,467.0,0.9093,1249681.79,2619.0,0.895,2530996.48,5954.0,0.8056,4307862.01,9922.0,0.7713,6734021.8,13295.0,0.7717,9705326.59,17489.0,0.7723
Gateshead Metropolitan Borough Council,Chopwell Library,-1.817957,54.918381,destination,277396.61,1192.0,0.7947,1108172.6,2672.0,0.7937,2353715.25,3139.0,0.7492,3972010.88,3370.0,0.7112,6718496.43,3879.0,0.7699,9816689.21,4526.0,0.7812
Gateshead Metropolitan Borough Council,Crawcrook Library,-1.789124,54.966788,destination,242344.46,1579.0,0.6943,1195232.19,4865.0,0.856,2508886.88,5767.0,0.7986,4267457.77,6766.0,0.7641,6650604.54,9288.0,0.7621,9436392.4,12506.0,0.7509
Gateshead Metropolitan Borough Council,Gateshead Central Library,-1.601299,54.951185,destination,381332.06,3335.0,1.0,1585956.23,14165.0,1.0,3641124.62,25965.0,1.0,6233040.38,36624.0,1.0,9383102.71,48282.0,1.0,13745014.06,60726.0,1.0
Gateshead Metropolitan Borough Council,Leam Lane Library,-1.546963,54.939958,destination,317667.0,1924.0,0.91,1329972.65,6691.0,0.9525,2875866.91,12992.0,0.9154,5020628.97,19839.0,0.8989,7686926.39,27990.0,0.8809,11176573.05,38149.0,0.8894
Gateshead Metropolitan Borough Council,Pelaw Library,-1.545057,54.954178,destination,334211.33,1885.0,0.9574,1219142.44,4433.0,0.8731,2754929.87,10020.0,0.8769,4665982.68,15477.0,0.8354,7508172.46,24126.0,0.8604,10114043.28,32479.0,0.8048
Gateshead Metropolitan Borough Council,Wrekenton Library,-1.574841,54.925368,destination,326565.41,1444.0,0.9355,1546852.97,5073.0,1.0,3416026.43,11117.0,1.0,6056881.96,18745.0,1.0,9265844.25,29076.0,1.0,12803990.86,39416.0,1.0
Gloucestershire County Council,Bishops Cleeve,-2.0600034,51.9464223,destination,219293.86,834.0,0.6282,1174594.28,5243.0,0.8412,2838049.03,10374.0,0.9034,4856233.07,13168.0,0.8695,7304527.7,13850.0,0.837,10837620.66,14621.0,0.8624
Gloucestershire County Council,Bourton on Water,-1.7554244,51.8876182,destination,243203.8,357.0,0.6967,1387361.55,2071.0,0.9936,3124956.71,2968.0,0.9947,5015682.52,3267.0,0.8981,7305282.55,3517.0,0.8371,10446159.47,3620.0,0.8313
Gloucestershire County Council,Charlton Kings,-2.0508949,51.8819429,destination,352716.77,1656.0,1.0,1471340.87,5959.0,1.0,3194829.48,9243.0,1.0,5574238.66,12332.0,0.9981,8994458.19,17105.0,1.0,12402736.41,25109.0,0.987
Gloucestershire County Council,Cheltenham Children's library,-2.0775588,51.9014657,destination,305553.81,1657.0,0.8753,1393918.01,9795.0,0.9983,3375320.19,22779.0,1.0,6126338.06,34828.0,1.0,9909668.32,49995.0,1.0,14438747.47,65966.0,1.0
Gloucestershire County Council,Cheltenham Main Library,-2.0782419,51.9014742,destination,389878.51,2302.0,1.0,1591032.69,11169.0,1.0,3620245.78,23963.0,1.0,6466270.43,36030.0,1.0,10253455.72,51348.0,1.0,14855437.41,66960.0,1.0
Gloucestershire County Council,Chipping Campden,-1.7817678,52.0501719,destination,296233.95,762.0,0.8486,1273306.4,1495.0,0.9119,2661192.07,1812.0,0.8471,4752460.93,2110.0,0.8509,7153420.17,2171.0,0.8197,9396765.51,2218.0,0.7478
Gloucestershire County Council,Churchdown,-2.1800541,51.8864418,destination,281429.98,1320.0,0.8062,1005730.59,3905.0,0.7203,2551756.75,8018.0,0.8122,4333511.89,9895.0,0.7759,6615601.72,12469.0,0.7581,9481859.36,15410.0,0.7545
Gloucestershire County Council,Cinderford,-2.4965516,51.8228766,destination,323897.21,1409.0,0.9279,1496342.6,5954.0,1.0,3108431.33,8097.0,0.9894,5758553.62,9496.0,1.0,9105312.71,10648.0,1.0,13424928.97,11400.0,1.0
Gloucestershire County Council,Cirencester Bingham,-1.9655075,51.7172313,destination,292954.95,841.0,0.8393,1308483.79,3877.0,0.9371,3055221.63,8198.0,0.9725,6039056.3,13328.0,1.0,9431938.59,17989.0,1.0,12984552.75,19836.0,1.0
Gloucestershire County Council,Coleford,-2.6150095,51.7912599,destination,302552.16,885.0,0.8667,1353590.37,2601.0,0.9694,3131846.06,4444.0,0.9969,5611022.66,6593.0,1.0,8666047.28,7884.0,0.9931,12679473.29,10191.0,1.0
Gloucestershire County Council,Dursley,-2.3573473,51.6813368,destination,363269.93,1132.0,1.0,1329348.35,2728.0,0.9521,2896579.68,5364.0,0.922,5220802.55,7588.0,0.9348,8356056.23,9976.0,0.9575,12741403.69,12927.0,1.0
Gloucestershire County Council,Fairford,-1.7785924,51.7073712,destination,314821.06,813.0,0.9019,1287976.21,2111.0,0.9224,2772499.55,3042.0,0.8825,4070640.76,3161.0,0.7288,5731124.9,3201.0,0.6567,6846103.81,3246.0,0.5448
Gloucestershire County Council,Gloucester,-2.2450639,51.8630511,destination,355021.55,1207.0,1.0,1485387.24,5630.0,1.0,3378865.12,14819.0,1.0,6149018.98,26555.0,1.0,9285888.75,36570.0,1.0,12863589.77,44702.0,1.0
Gloucestershire County Council,Hesters Way,-2.1126185,51.9023092,destination,323298.18,1851.0,0.9262,1414138.41,7659.0,1.0,3125279.18,16608.0,0.9948,5205233.09,23366.0,0.932,7940863.77,32349.0,0.91,11476947.9,43379.0,0.9133
Gloucestershire County Council,Hucclecote,-2.1931357,51.8569255,destination,301358.95,1401.0,0.8633,1370983.78,6098.0,0.9819,2994912.35,11079.0,0.9533,5508819.87,16839.0,0.9864,8576363.71,22944.0,0.9828,12409261.99,30773.0,0.9875
Gloucestershire County Council,Longlevens,-2.2135705,51.8763651,destination,229808.02,1049.0,0.6584,1271971.72,5971.0,0.911,2781215.37,12678.0,0.8853,4822388.22,16537.0,0.8634,8019091.18,22030.0,0.9189,11452650.6,28438.0,0.9114
Gloucestershire County Council,Lydney,-2.533753,51.7258767,destination,344127.19,906.0,0.9859,1354864.68,2985.0,0.9704,2908908.39,6005.0,0.9259,5313750.91,7989.0,0.9514,7222506.53,8572.0,0.8276,8447042.92,8854.0,0.6722
Gloucestershire County Council,Matson,-2.2152716,51.8401817,destination,274976.98,1560.0,0.7878,1278013.99,5909.0,0.9153,2910407.16,11732.0,0.9264,5601399.04,19320.0,1.0,8573636.23,28029.0,0.9825,12617985.4,38746.0,1.0
Gloucestershire County Council,Moreton in Marsh,-1.7037834,51.9868857,destination,282909.92,820.0,0.8105,1155206.35,2055.0,0.8274,2409744.84,3137.0,0.767,4845689.11,3493.0,0.8676,6728383.55,3597.0,0.771,8851966.96,3649.0,0.7044
Gloucestershire County Council,Nailsworth,-2.2197175,51.6946793,destination,374454.83,1219.0,1.0,1648475.46,2735.0,1.0,3714934.64,4855.0,1.0,6727843.63,6537.0,1.0,10247112.7,7341.0,1.0,14599306.71,8132.0,1.0
Gloucestershire County Council,Newent,-2.4067297,51.9313481,destination,270320.61,919.0,0.7744,1324522.69,3420.0,0.9486,2922739.71,4489.0,0.9303,5236766.64,4637.0,0.9376,7784886.99,4850.0,0.8921,11823805.09,5079.0,0.9409
Gloucestershire County Council,Oakley Interactive Space,-2.051524,51.904574,destination,325169.85,1818.0,0.9315,1344008.6,7166.0,0.9626,3056121.72,12863.0,0.9728,5402877.62,21498.0,0.9674,8363712.69,29749.0,0.9584,12230426.23,37348.0,0.9733
Gloucestershire County Council,Prestbury,-2.0484011,51.9134306,destination,237000.75,743.0,0.679,1200214.03,3540.0,0.8596,2696969.47,7370.0,0.8585,4724273.98,12282.0,0.8459,7748938.17,17882.0,0.888,12225966.21,25064.0,0.9729
Gloucestershire County Council,Quedgeley,-2.2782096,51.8264103,destination,290470.99,612.0,0.8321,1317987.8,6600.0,0.9439,2973469.91,14592.0,0.9465,5303621.53,21917.0,0.9496,8141788.4,26974.0,0.933,10420805.15,29409.0,0.8293
Gloucestershire County Council,Stonehouse,-2.2821174,51.7458933,destination,377489.67,1578.0,1.0,1424778.79,4849.0,1.0,2977504.19,7450.0,0.9478,5164674.0,7995.0,0.9247,9374199.99,9866.0,1.0,13054625.15,13023.0,1.0
Gloucestershire County Council,Stow on Wold,-1.7228879,51.9303878,destination,379779.04,883.0,1.0,1572045.76,1907.0,1.0,3036826.18,2178.0,0.9667,3999214.32,2214.0,0.7161,6220128.16,2405.0,0.7128,10110061.55,2667.0,0.8045
Gloucestershire County Council,Stroud,-2.2157236,51.7466191,destination,354237.52,1168.0,1.0,1501347.75,4638.0,1.0,3438549.1,9165.0,1.0,6370331.91,14030.0,1.0,10180798.21,18217.0,1.0,14307911.95,22432.0,1.0
Gloucestershire County Council,Tetbury,-2.1609006,51.6369757,destination,319593.68,1255.0,0.9156,1559569.87,3111.0,1.0,3556594.44,5726.0,1.0,5984948.19,5879.0,1.0,8656487.97,5917.0,0.992,11578931.12,6019.0,0.9214
Gloucestershire County Council,Tewkesbury,-2.1554263,51.9960902,destination,366899.58,1639.0,1.0,1494015.98,3911.0,1.0,3419410.18,6404.0,1.0,6053586.93,9535.0,1.0,9090934.45,11217.0,1.0,12697390.53,13849.0,1.0
Gloucestershire County Council,Tuffley,-2.2610536,51.8305946,destination,314072.5,1593.0,0.8998,1170736.35,4933.0,0.8385,2417568.96,9349.0,0.7695,4351830.76,16524.0,0.7792,7427624.79,22166.0,0.8511,10478246.24,29084.0,0.8338
Gloucestershire County Council,Up Hatherley,-2.1079018,51.8811577,destination,302830.64,1241.0,0.8675,1165510.92,5329.0,0.8347,2738360.09,9295.0,0.8716,4545959.37,13648.0,0.814,7828310.6,18465.0,0.8971,11121366.46,28682.0,0.885
Gloucestershire County Council,Winchcombe,-1.9673204,51.9546781,destination,289215.76,1210.0,0.8285,1352347.06,3246.0,0.9685,3160870.55,3980.0,1.0,5341723.9,4187.0,0.9564,8416449.21,4528.0,0.9645,13281838.67,4641.0,1.0
Gloucestershire County Council,Wotton-Under-Edge,-2.3499195,51.6373461,destination,341205.75,1321.0,0.9775,1513551.8,4794.0,1.0,3134914.15,5376.0,0.9979,5496721.2,5553.0,0.9842,8382947.03,6115.0,0.9606,11868054.12,7081.0,0.9444
Halton Borough Council,Ditton,-2.769435,53.367696,destination,346446.39,2008.0,0.9925,1376081.33,7754.0,0.9855,2937135.01,13674.0,0.9349,4552521.7,18375.0,0.8151,7130582.23,23031.0,0.8171,9670730.66,28552.0,0.7696
Halton Borough Council,Halton Lea,-2.697717,53.329038,destination,137910.9,245.0,0.3951,922964.26,2275.0,0.661,2476823.93,9344.0,0.7884,4708677.04,17367.0,0.8431,7489829.55,26263.0,0.8583,10879080.34,36542.0,0.8657
Halton Borough Council,Runcorn,-2.73329,53.342281,destination,278171.36,894.0,0.7969,941589.32,3853.0,0.6744,2193573.31,8199.0,0.6982,3706543.72,12079.0,0.6637,6222400.5,18792.0,0.713,8755812.91,23722.0,0.6968
Halton Borough Council,Widnes,-2.733316,53.362137,destination,368470.37,888.0,1.0,1504462.7,4131.0,1.0,3313488.74,8635.0,1.0,5565120.03,14820.0,0.9964,7995183.94,21003.0,0.9162,10796712.43,29520.0,0.8592
Hampshire County Council,Aldershot,-0.7616749,51.2496353,destination,403457.7,2125.0,1.0,1540450.81,8612.0,1.0,3387088.82,16247.0,1.0,6112388.99,25399.0,1.0,9111743.52,32848.0,1.0,13035077.34,39083.0,1.0
Hampshire County Council,Alresford,-1.1611804,51.0910742,destination,330973.4,840.0,0.9482,1206496.02,2007.0,0.8641,2329620.86,3520.0,0.7415,4067566.59,6007.0,0.7283,6259208.32,6214.0,0.7173,8663908.34,6346.0,0.6895
Hampshire County Council,Alton,-0.9761862,51.14993,destination,366083.27,1151.0,1.0,1522729.93,6759.0,1.0,3342929.05,13281.0,1.0,5500953.82,15838.0,0.9849,8130270.5,17288.0,0.9317,11591682.75,18136.0,0.9224
Hampshire County Council,Andover,-1.4798769,51.2081602,destination,331026.02,1026.0,0.9483,1561443.43,6756.0,1.0,3594294.61,13898.0,1.0,6351274.35,22079.0,1.0,9719468.48,31203.0,1.0,13652587.05,38810.0,1.0
Hampshire County Council,Basingstoke Discovery Centre,-1.0875202,51.2638792,destination,350764.98,1006.0,1.0,1470702.94,6071.0,1.0,3526574.22,14377.0,1.0,6279490.65,22961.0,1.0,9612920.55,31669.0,1.0,13503575.76,40559.0,1.0
Hampshire County Council,Bishop's Waltham,-1.2091506,50.9549467,destination,362943.41,1207.0,1.0,1479429.62,3107.0,1.0,3204748.05,4549.0,1.0,5831492.05,5983.0,1.0,8640116.75,6932.0,0.9901,12578607.85,8471.0,1.0
Hampshire County Council,Bordon,-0.8588299,51.1092616,destination,286365.64,1973.0,0.8204,1227258.69,5890.0,0.879,2385560.55,8698.0,0.7593,4188735.35,11353.0,0.75,6975438.09,14911.0,0.7993,10214836.3,16637.0,0.8129
Hampshire County Council,Bridgemary,-1.1713932,50.8211692,destination,294675.69,1661.0,0.8442,1187962.3,5875.0,0.8508,2668128.44,12493.0,0.8493,4429221.89,17241.0,0.793,6697591.76,22171.0,0.7675,9033073.2,28934.0,0.7188
Hampshire County Council,Chandler's Ford,-1.3730136,50.9879629,destination,337139.01,991.0,0.9658,1423682.66,5573.0,1.0,3043805.22,11221.0,0.9689,5416046.17,17957.0,0.9697,8401293.57,26068.0,0.9627,12015667.94,36722.0,0.9562
Hampshire County Council,Chineham,-1.0596829,51.2836667,destination,308401.95,381.0,0.8835,1295612.3,3135.0,0.9279,2834675.78,7297.0,0.9023,4778332.64,10951.0,0.8556,8067346.58,16922.0,0.9244,11528024.24,24970.0,0.9174
Hampshire County Council,Eastleigh,-1.3531604,50.9668514,destination,249486.75,1442.0,0.7147,1068805.47,7384.0,0.7655,2599984.66,14093.0,0.8276,4676254.76,19581.0,0.8373,7241429.24,25881.0,0.8298,10187495.9,33894.0,0.8107
Hampshire County Council,Emsworth,-0.9382101,50.8485967,destination,198634.95,1033.0,0.569,1217973.37,3639.0,0.8723,2735910.48,7080.0,0.8709,4783734.58,9624.0,0.8565,7451380.11,12174.0,0.8539,10730939.91,15709.0,0.8539
Hampshire County Council,Fareham,-1.1772894,50.8539813,destination,232623.3,920.0,0.6664,1177603.03,4080.0,0.8434,2781950.42,8465.0,0.8855,5063175.05,14295.0,0.9066,7785175.84,19607.0,0.8921,11441340.47,27988.0,0.9105
Hampshire County Council,Farnborough,-0.7557313,51.2898951,destination,267596.07,376.0,0.7666,1339611.52,3584.0,0.9594,2950727.61,8182.0,0.9392,5148734.63,16975.0,0.9219,7485044.73,24007.0,0.8577,10507079.54,33810.0,0.8361
Hampshire County Council,Fleet,-0.8452826,51.2794185,destination,328299.63,1266.0,0.9405,1458426.54,4935.0,1.0,3367301.54,10908.0,1.0,5813179.66,17057.0,1.0,9124302.7,24699.0,1.0,13258578.37,33783.0,1.0
Hampshire County Council,Fordingbridge,-1.7915825,50.9273851,destination,303415.08,1060.0,0.8692,1397294.39,3289.0,1.0,2925777.24,5417.0,0.9313,4861268.24,6038.0,0.8704,6972876.93,6422.0,0.799,10657236.6,6952.0,0.8481
Hampshire County Council,Gosport Discovery Centre,-1.1249264,50.7946334,destination,338998.81,1501.0,0.9712,1192114.54,5145.0,0.8538,2193891.44,10351.0,0.6983,3625832.13,15353.0,0.6492,6045923.62,26373.0,0.6928,9017921.14,41053.0,0.7176
Hampshire County Council,Havant,-0.983111,50.8524028,destination,326525.06,1255.0,0.9354,1377052.27,4161.0,0.9862,3306254.43,8705.0,1.0,5888875.23,15682.0,1.0,9089599.15,24291.0,1.0,12490102.54,34181.0,0.9939
Hampshire County Council,Hayling Island,-0.9774873,50.7915288,destination,243479.98,861.0,0.6975,1188712.8,3518.0,0.8514,2609342.66,6601.0,0.8306,4179149.45,10409.0,0.7483,5519461.85,12599.0,0.6325,6889104.42,13475.0,0.5482
Hampshire County Council,Hedge End,-1.3056817,50.9133287,destination,330592.5,1315.0,0.9471,1378387.43,6210.0,0.9872,2945781.42,11558.0,0.9377,5289180.23,16622.0,0.947,8196882.64,20692.0,0.9393,11981010.62,28616.0,0.9534
Hampshire County Council,Hythe,-1.4000229,50.8689409,destination,162559.46,329.0,0.4657,984042.73,2311.0,0.7048,2264831.71,5556.0,0.7209,3975670.62,9004.0,0.7118,5241191.16,12135.0,0.6006,6834043.18,16307.0,0.5438
Hampshire County Council,Leigh Park,-0.9858439,50.8666573,destination,277990.08,2010.0,0.7964,1323496.71,7097.0,0.9479,3136079.08,17315.0,0.9982,5600792.3,28483.0,1.0,8288740.12,36755.0,0.9498,11571709.0,41909.0,0.9208
Hampshire County Council,Liphook,-0.8013425,51.0782902,destination,303597.34,1164.0,0.8697,1230891.92,3819.0,0.8816,2723510.48,5860.0,0.8669,4986275.24,6801.0,0.8928,9012798.45,7380.0,1.0,12626826.85,7944.0,1.0
Hampshire County Council,Lockswood,-1.2746918,50.8631333,destination,284810.86,582.0,0.8159,1247771.35,5079.0,0.8937,2976665.55,12141.0,0.9475,5269543.85,20466.0,0.9435,8332178.86,25906.0,0.9548,11712507.32,29436.0,0.9321
Hampshire County Council,Lymington,-1.541195,50.7606564,destination,308877.47,1075.0,0.8849,1278574.77,3569.0,0.9157,2772825.08,7519.0,0.8826,4920265.26,10900.0,0.881,7573388.41,13938.0,0.8678,10659736.27,16383.0,0.8483
Hampshire County Council,Netley,-1.3520587,50.8731294,destination,240221.2,1445.0,0.6882,900278.23,3512.0,0.6448,1828685.06,5097.0,0.5821,3263874.58,6643.0,0.5844,4706265.18,8382.0,0.5393,6686534.79,14400.0,0.5321
Hampshire County Council,New Milton,-1.6591507,50.7522553,destination,372334.57,1608.0,1.0,1338809.24,5695.0,0.9589,3255974.72,11400.0,1.0,5810884.41,17370.0,1.0,8703611.32,23841.0,0.9974,12386164.69,26948.0,0.9857
Hampshire County Council,Overton,-1.2635606,51.2437425,destination,315552.63,1204.0,0.904,1479581.22,3376.0,1.0,3286192.74,4012.0,1.0,5061032.2,4219.0,0.9062,7486839.9,4334.0,0.8579,9845240.86,4387.0,0.7835
Hampshire County Council,Petersfield,-0.9381343,51.003638,destination,351689.18,1467.0,1.0,1528300.6,5628.0,1.0,3565388.98,10128.0,1.0,5831127.41,13278.0,1.0,8762034.32,15520.0,1.0,12017582.95,16299.0,0.9563
Hampshire County Council,Portchester,-1.1263988,50.8464795,destination,282092.63,1425.0,0.8081,1248138.85,5337.0,0.8939,2975741.15,12141.0,0.9472,4685704.37,18146.0,0.839,6153993.6,20506.0,0.7052,8049994.49,24913.0,0.6406
Hampshire County Council,Ringwood,-1.7895925,50.8444843,destination,290171.42,978.0,0.8313,1231128.38,3031.0,0.8817,2415457.04,5710.0,0.7689,4079384.34,9092.0,0.7304,6506109.81,12542.0,0.7455,9215465.72,14781.0,0.7333
Hampshire County Council,Romsey,-1.4966085,50.9913571,destination,346945.36,1361.0,0.9939,1389942.32,5580.0,0.9955,2628310.92,8171.0,0.8366,3931312.56,10524.0,0.7039,5763610.78,14541.0,0.6605,7464971.41,17805.0,0.594
Hampshire County Council,Stubbington,-1.2143714,50.8242901,destination,277908.5,767.0,0.7961,1253866.98,5118.0,0.898,2723613.95,11060.0,0.867,4226258.3,12943.0,0.7567,6127402.85,13755.0,0.7021,8342356.18,14875.0,0.6639
Hampshire County Council,Tadley,-1.1422162,51.3560379,destination,332727.53,1194.0,0.9532,1426722.8,4310.0,1.0,2980873.97,8562.0,0.9488,4644517.29,12965.0,0.8316,7015466.61,15382.0,0.8039,10014917.51,16676.0,0.797
Hampshire County Council,Totton,-1.4893145,50.9196441,destination,308818.0,825.0,0.8847,1325849.91,4998.0,0.9496,2624007.38,9142.0,0.8352,4393212.94,15095.0,0.7866,6978156.87,23821.0,0.7996,10810784.32,31680.0,0.8603
Hampshire County Council,Waterlooville,-1.029712,50.8798888,destination,264147.08,715.0,0.7567,1221260.06,3968.0,0.8747,3057536.99,9478.0,0.9732,5636531.71,16999.0,1.0,8534362.2,23566.0,0.978,11780709.41,32577.0,0.9375
Hampshire County Council,West End,-1.3372167,50.9289036,destination,279835.6,1085.0,0.8017,1208033.84,4216.0,0.8652,2695879.31,9282.0,0.8581,4752384.7,16171.0,0.8509,7594580.74,22873.0,0.8703,11485164.84,33131.0,0.914
Hampshire County Council,Whitchurch,-1.3387563,51.2280042,destination,276407.93,1044.0,0.7919,1386409.4,3687.0,0.9929,2987355.02,5042.0,0.9509,5146822.4,5122.0,0.9215,6377414.57,5178.0,0.7308,8603506.79,5212.0,0.6846
Hampshire County Council,Winchester Library,-1.3162022,51.0653395,destination,202307.3,1721.0,0.5796,1199141.73,6729.0,0.8588,2993318.64,13614.0,0.9528,5244595.81,21817.0,0.939,8649727.3,29608.0,0.9912,12559812.31,36660.0,0.9995
Hampshire County Council,Yateley,-0.8393423,51.3376037,destination,144490.78,887.0,0.4139,769846.6,3085.0,0.5514,2182985.08,7766.0,0.6949,4384083.24,11932.0,0.785,6874704.13,14580.0,0.7878,10260063.12,15801.0,0.8165
